x y z
4.1224573080266795 4.9725285511693365 7.719248903314545
8.533702774581462 3.4670470086948235 4.99993191401523
7.443269171543089 3.6203963149482328 6.893384378691639
5.655038245600913 7.621380916849423 5.056118628813018
2.5205659053554927 4.372884318776701 9.00261069175883
2.5289691851770963 6.548994188316638 8.022522567728975
3.951130560253521 2.3700959480333488 9.850852166790562
5.9374163278875 3.0470533378812985 6.34890843768749
3.2643738120463053 1.6973721634213244 8.614278669505406
6.107307452825982 5.351748983652982 5.757484795195993
4.556391903497094 3.502919997379276 8.574333960120331
8.58557642208275 3.4280593623909277 5.810404271537201
7.944443145891719 4.9832505947877115 5.227375462434938
5.152023643592438 4.622912070867752 8.515182853755304
1.1508103978298967 5.698941014196426 8.46757823342503
7.430195165086182 6.029602886564149 4.744924330333036
2.3633441652336433 3.9678021472400475 9.385829608193118
3.939755151857479 2.5989754297479846 9.428703663679618
6.484491646545796 2.403906526328148 6.786173131906853
1.569464548539028 8.700105648830009 4.8812174049970976
6.989790114109205 6.316657013752257 3.1438802866010707
5.051639208830748 3.6576384876229295 8.811528302337969
3.0903175211790317 5.79984128315439 6.9898195761201745
5.270594609489556 7.84370613926544 2.3805006016925634
5.77890403703203 4.271716482649438 6.843152391791624
4.5413037381046175 2.788738674072622 9.558574498395847
4.781473414821255 6.549219225491113 4.023374833799077
6.3357346124272675 7.894244983901396 2.457989535755858
5.8368022706917 4.0248055230481725 8.357467682637441
7.819672599013049 6.266417533092339 2.6177830069951695
1.9112996466136132 8.743053734560371 6.097292016008657
3.6237906201522545 1.9965626025915824 8.016656334718679
3.549385618214723 1.7881191154746474 8.219797476452667
2.227970832296881 7.68989996586822 6.352014230730228
1.2761802155598163 5.407310004657375 7.126792267625966
5.674776314317848 3.1664862267672818 6.280230896389574
6.144785065607257 4.1838400275622725 6.1864423026430275
7.294016276180133 6.811383187997762 3.4913053802874754
7.541456647023435 6.826916230395058 3.9433015088688306
1.3250869257410895 6.552286957497928 7.579160073764571
5.942621233387648 7.681216950944432 3.4406510982792944
5.216778937746026 2.882834331207982 7.58402413428947
1.6640291191684704 8.475090856777735 2.5480642189721308
6.00692673706516 7.483739261909478 4.480671909476506
3.2598205013577477 6.765391517970191 6.865520900897305
3.169584470953505 3.4463404123679933 9.199384457248641
2.5509245264524036 8.995291952989328 1.845306967741306
1.889083739287264 9.335731770687174 2.0612392413215153
7.101986988142118 4.1712557055210935 6.280878706458789
6.683056442591218 7.7211652098037105 1.9730749077686964
2.1349481304669076 8.486565366201969 6.5187614895878925
7.064398957866259 5.393941187940374 6.115676640061685
4.285393271201459 8.54351438866515 3.5337580804038486
7.821726187882062 4.071205647586607 5.115780929025619
5.047151776754317 8.282483855226483 3.705359166345288
1.7873264737684025 4.757910478846629 9.202673599863123
4.556831491389684 7.116772064627138 4.513337455046395
3.0737329757766383 4.3972297548410815 8.080070276797155
3.1610021113697613 5.4818997010526935 6.927301767870538
2.782098358861041 5.378265952959527 8.562405040154657
4.242994049787457 3.599607712646149 9.181103942066327
5.1081373725608765 6.170789841392347 7.0261855123025505
3.734194250675703 6.219947809709722 7.527184748195087
5.757719873993185 3.640340835728447 6.382773997584917
8.025553289962994 6.114175432897863 3.5696686205204933
2.262066491055641 6.4483785645912315 6.115745288748556
3.34063067051842 1.866213748257662 9.581698441141986
2.711287758357762 5.500447919017351 7.55329853114458
5.060333504617036 7.687304720108833 3.5980346663369374
2.382988393573151 7.416271740311924 5.088184493205906
1.2583249392276326 4.500722889202308 7.773658302021488
1.3402072497971131 4.9827802052209735 8.287136034244657
5.83239991327507 7.120199698782585 4.727899295366569
3.6771776200631447 3.8222497096785713 7.40602003407614
8.5552272995131 5.3905652112996965 3.0476029889773657
4.208647457190514 1.8434962050388128 8.080378427066979
0.8930905612610901 4.43669290899026 8.852304888944662
4.59980399789328 4.843210341669544 7.924186252056309
2.687393708522184 7.050312397058748 7.078191850277397
2.7897994083431303 6.048582004987427 6.214549584721977
5.295558769752033 6.27757838021323 5.108072959485027
4.373590670416006 6.503847403616358 4.613052830723536
8.469431536860347 4.295014442203332 2.8766309119120783
5.540365010089278 6.95330318566724 4.997983500298275
1.8886629770486532 7.774375533486149 6.455979401522095
1.9365245536970064 9.053103110709142 2.00234883454591
3.867763008472696 7.592852499584561 3.5885983499597103
2.849471680027809 8.077451313517876 3.500092477374256
5.466135788655871 2.6541911307086505 8.19811789641496
3.4220855442007916 5.560649372978839 7.675395111371535
9.04709779297762 3.596309468485214 5.094223425014822
5.85105620252203 2.4588051356934173 8.039958105397465
4.889122721067466 4.991175596269895 7.6167257923240435
5.2431828577985105 5.039985099760194 5.8187477706164525
3.2159045474255024 5.566074340861004 7.756707020349327
3.9655295084431046 5.171710419303822 8.518719679205256
2.5292915527623747 4.838628166123971 9.212947316661849
3.0242954190991798 7.773269917030776 5.442004592812856
5.252723967638157 3.4251338480548883 7.309250877721994
8.589334636672232 5.532643691168623 3.3151115854140274
4.063031989420021 3.9024279457007394 7.8918988229916724
1.7227499069400107 4.094075062232987 10.061398179848267
1.3896277647318305 5.496390733239291 8.685420156069315
5.357266887240437 5.472286106745954 5.096265243411549
6.4847105692002485 3.716137353661107 6.969357153382975
6.125861680723735 6.946264026270255 2.1274275395482083
7.020310468407398 3.6321598127601966 6.427729735520934
4.124899626963438 8.944307314553454 2.592911260355631
1.5995557614735108 5.935725931873574 8.996809667405122
2.4535786224992235 6.694589165079305 6.737119728311661
2.4934175017874685 7.457649617227792 4.902694953183373
3.6904325413311496 2.3841388557654453 9.054026207240318
6.677828425576309 6.816141018552422 2.1093887966662606
4.364644837305189 7.224926612997883 3.14465672319353
7.478704673985601 4.44009864666521 3.530228090449552
0.8008191869546452 3.413493780871153 8.65843559709359
2.232098282461725 3.0142400059320327 9.469845842207382
7.361996164526973 6.795992733156222 3.1207646088038787
5.018978021162892 3.4342316707283445 7.167273339429241
2.149743075328888 7.065616843942162 6.218138628712422
3.2474273661197812 2.029413159606934 10.133909629492344
4.681094838869903 1.9686431002473856 9.691697635948609
3.802939300380421 2.67226769391316 9.326278492808454
5.725921489035905 6.627255842005313 2.551960538556706
4.662497969426785 8.589612804567667 4.805857240985256
5.233456446565742 8.112093233572402 2.635614513562844
5.258168793399976 3.2315651493053243 7.579981921443806
4.1916092411353 6.928965654870286 4.325615051352881
2.2425214320605504 5.085161575611784 8.328614805544932
6.224009649350548 6.649604261907382 4.55564012275546
3.3081265993087206 8.553259302195782 4.925702842665731
7.706520486258288 4.480336633901268 2.4467772862450805
3.5716030979474023 9.658572347774063 2.1925745613447996
4.501235886780618 4.868139787195231 8.776258380953141
5.868631744840561 6.012708132707443 5.468933418219648
6.9306985446575915 5.6746995017893145 2.3514871395799113
1.6123662094061626 6.756608671498266 7.012817985688916
5.085575276882297 2.596881597748241 8.149267781828991
5.440247370039187 5.761305162973165 7.519247569057109
2.216035440249566 2.7230015677880255 8.395068736146417
4.772376777491266 6.666096221795286 4.509639945761104
6.1436531887299735 3.014356077706823 7.624011588253797
9.84658184153584 3.59629003785972 2.2090697495542444
3.4481547177088054 8.577316841829184 5.869056564420567
3.873612512712662 9.039682373588331 3.515759301062508
0.6974300336263819 3.9202582114620896 9.644737477447377
7.283541858483497 2.6566074848976626 4.986506276021007
4.189613213981139 4.049988359662996 8.4781353865828
2.257307170966452 3.5458513896630146 8.81177677734277
4.466646977533273 6.349024490199032 4.703876483039682
3.461668765484136 9.557040978265476 3.095860244198179
5.910982004768153 5.529716506550979 5.864318608247527
3.4363477158121842 4.79672720321951 7.2557433940050275
7.300963138000429 4.693370683215039 3.3662104678956406
6.837685743142956 7.583256223554578 2.509330503524141
2.981155568686304 2.3599786220315737 8.246158543812736
2.7699860123249813 3.9105965167105934 8.677542707325243
3.0672455868209916 1.8848482165696117 8.991506710235498
6.684064455963813 6.081570038513485 2.951262212178696
7.193101522063974 6.194945399810984 4.4661404470013855
1.630786156398675 3.000109955240617 8.430047422989539
1.8699605099106043 7.257346604026839 6.393088213396495
2.004132559094183 7.88489914938564 4.660664506194262
6.2287331373898 5.1896548560098195 6.381869432761494
1.861993356461906 6.017079628646315 8.01050577502587
2.9088219665558284 6.45840162313493 6.941922749550665
1.7928389884319793 5.97812847728971 6.989593253151239
8.381276349858279 4.811485915415179 2.5019116052052452
6.807127070211577 6.00247352093144 1.8852265065292007
3.9891408026658697 2.9074264556424376 8.74959232962831
1.9839135467487081 4.491334957326379 7.87338639771714
7.048724775820475 3.0822044585984125 6.605591255757455
4.321311300779695 4.02003283534341 7.406112869730452
3.1549214419387104 1.464714447787087 9.066750096531928
5.953169166094168 6.1744601774601335 5.731988640779919
3.0932031453890563 9.116780159479951 3.916639979293018
2.7027184566707163 5.991823474502493 7.195599871029302
2.4506572785919114 9.665839459319407 2.4337311925608867
6.643974988972682 7.973340901900725 3.020873653332912
6.3987019108741645 3.350989281632526 6.368573712376231
2.4497226580921567 6.7371096529103 6.763881474140878
7.74945810401094 3.6659124295924634 3.6069318594387743
6.2982964708657345 6.801894061846003 4.731970665747397
2.9423194784372075 4.674229932248404 7.760771254743348
2.83037581577271 8.15527161403258 3.126128332058665
5.040831405944469 7.849327250296205 5.488607783127001
3.682586131893814 7.699732724151388 5.7775286847170495
3.618749996955601 6.623103943238234 5.283437658369134
6.813125334648789 4.162368440698406 4.313049165407175
8.080448788494413 5.302577611202683 4.754858424375669
6.739136973856348 4.124603060238578 7.251134850954198
8.53476224202952 5.432136986599122 3.92878026780299
3.201804690279712 7.662436970600909 6.124882518213077
7.317202425078737 4.721527725221906 4.4957341887183375
8.489429110656532 3.161497639559151 2.250557857552695
3.3474998523278345 7.705861949262972 3.4969841452256367
5.21083334372611 3.3536334382214945 6.692654300133068
1.7086922530219126 3.5969364952343788 8.333075622349392
5.703601744210529 6.0866567925621 5.580626627256135
1.2203722349331048 3.940636099264027 8.323127015557944
7.79312736782614 6.045989312186514 4.770193477260466
8.15039721945676 5.0029204627798824 2.757171633270455
4.81600580646853 4.280677009403564 6.644764558504232
5.988637708107865 7.230671315346925 3.646616095636663
6.281016298389084 6.483243541743857 2.0976771338091065
2.7202299985610168 8.156422757813456 3.3128605685629116
4.310504115593419 8.364199135110246 5.547943481459841
8.649812683978318 3.580267446372355 1.922329723356459
2.2009284495294947 8.669478979677452 3.214771242135175
5.858940778578754 5.968724530083422 3.7035346968069986
1.260334144257672 6.009155995436786 7.6545319498945545
8.921257212694107 5.880637856836407 2.4447852630124007
7.123273451394687 5.296818774686736 4.041272082321589
1.5190487470177079 8.408640725013713 3.536087925432514
5.223349824380352 2.937006213441554 6.782555591007443
6.305315569996348 6.8013593953558065 2.8344466284571737
5.324205955562934 8.482491834930068 3.9566736642509133
5.540916359571338 7.2178625317842675 5.76151314309581
1.641316121821748 8.65989902550627 3.3098693929380323
6.965825093735645 3.2966816546055595 6.786112722488807
4.267055797540992 2.277213852637395 8.70527747471665
8.235702328829525 3.9170027906397324 4.1399648463393826
3.661811827738517 5.675565563166639 8.355194652213793
4.290445646164482 3.435165384123162 8.052029387170819
2.469939194002991 8.620287266201847 3.3982971955693566
1.543758661139045 8.337430881255287 4.898976586471698
3.7534241807356 4.193969655496972 8.979234925647345
3.704341570742721 6.0296356582746995 7.625859249359084
5.916078844191416 3.363397846337967 7.311156908158125
5.089050385964648 7.725143498770031 2.8192327128875436
5.576359896014417 6.377847950964748 4.821730685304212
4.186848595916593 9.055432172648816 2.5522715962539495
2.5970643120384334 8.212379156279388 5.239881005946803
3.37228031989075 3.3186685463184875 9.103207549702969
4.820765580346577 2.207942685337662 9.11099276158678
3.3495991458164864 5.334538184002912 7.508428059000467
2.5817978797940717 4.749229421904276 8.607119347658191
6.294816702400888 7.3100307719955655 4.30500137088801
1.8217593650232489 5.2470691765116255 9.267841784275214
1.0354870317831386 5.359933477877448 7.470099648469463
5.397503108628896 4.084843971231149 6.393313442242664
4.7698377255124305 2.429387561138149 8.27966855161707
7.374491162722201 5.3019711933115365 2.3439654423053415
7.976963903640427 4.745750210576616 2.632200196450923
2.4904373748529296 4.8246463369756265 8.83180329484106
5.384782150367481 3.1079552103045467 7.955376496348501
1.578969872737391 3.360963879685066 8.880949374484148
6.554043248254522 7.231465592654886 3.5562716056492056
6.51987643713526 6.385249101513511 3.5641774112242626
2.138701522017485 6.584835880945274 8.530592558958848
1.0154613486515185 4.863445049267768 8.437868886874732
4.793671231038577 8.203291075641419 2.7801616589643627
2.613679221883319 6.987675816285819 5.887862219358243
2.9383618408466545 3.3082293681650454 8.011492970328915
1.5134570516417505 3.534935742812288 8.70503974664459
7.596693162932354 3.9234708145882395 3.156545227967564
3.432451306143916 4.290434125584779 7.955018513445079
4.041125242866711 4.224345150353486 7.6088850308900176
4.413644620253833 4.172911397325538 6.9688149533671915
8.347758617150738 4.305376752092682 1.9107874701023633
2.116142532812303 3.260156470313744 9.293432735575363
8.230427051530366 4.48412763404349 2.1091263531081594
1.4476841008454242 4.085956738582865 9.158010272669424
3.294739050389901 3.1881634811642185 8.420653324564912
8.183376302233487 4.653125155916597 5.01857027835761
3.951132709051313 7.7773705952417265 5.43768982115446
1.8956638948328781 6.220306408073442 8.505614269155624
2.9635069223985417 8.12490168559931 6.519610690115874
3.1101471528654567 2.2468546317925413 9.931421286227529
4.9538431061267225 5.784995252639485 7.582632739249481
7.959273937383373 5.386683830797957 2.9926830843699146
6.570571536383506 4.395276566357152 5.193026789708969
4.457270323363929 6.403404033641346 4.995261342041887
3.0556642531777234 6.937784221540674 7.445071339193346
7.613509510976262 6.257669990974868 2.118749208522207
5.470664664835828 6.362637629180549 5.155855968513853
5.4296333075771805 8.425019925028005 3.5261057517530765
0.7273484100561666 3.943929101996393 9.949810647104123
2.4206981175817273 2.985186171210993 9.401921839313433
4.846883997990461 3.0310871317474843 8.726037401693777
8.465227388914036 5.355309249822747 3.3494425629802635
6.405419072186363 5.320618947117088 5.480568642529006
4.683582368543501 5.720714736730986 6.280575613736269
3.481771497347546 8.799603452241596 3.2014497897778917
6.300938307692149 3.1788083853054037 6.527462202672226
3.76638370985028 8.237432683387949 1.9674543318159725
6.803622786268951 6.711446781413948 4.657638578036246
2.548065667220326 4.948682266479142 7.385772085842132
5.104792690013779 3.456380116475394 6.657791107169858
4.351261245156333 7.384522845812121 4.972489107504679
7.366626375347845 6.208067294150433 1.9640044321935313
3.8317603084085494 3.2830715816744154 9.12818939282071
1.5484343485526653 5.599873021732952 8.671551935641514
7.198442795887077 6.648790194005343 3.9325692146320566
3.0042801888637056 5.491846826692603 7.4327967898465435
5.0543002159434005 2.3422969929231385 8.922617332188489
7.308806078403176 4.330196586763708 4.725584499805155
5.3821735425055595 8.468757798793796 3.7334599116043696
5.81402446149727 8.11166350977885 2.2604353652133833
5.087300597044816 6.589103575650508 4.019963935112874
4.10010566601284 5.01572990499588 7.028386974491777
8.377424103686913 4.7680974314556055 2.8813761475574844
8.442141559750498 3.177599098308455 3.5216201723016334
5.246941646457175 7.745931583274659 3.55087353098573
4.319399053219188 8.294494095536198 2.8681705411226135
4.105062831421428 6.308455052446369 5.810747248703496
8.575855717243288 5.779304181322589 3.3459899810697027
3.371259461630286 3.365272767765829 8.549125508415358
4.828720302800475 2.628079438284862 7.694858892400552
3.685290215975892 7.7970041134678985 2.692927222614713
4.541132925654854 8.167047589760752 1.8530343200736759
3.8697481643543865 6.079647692623283 5.633064642334479
0.6221052839409112 3.4336770179514944 8.400437070257658
6.66451059025171 2.9375479502728052 8.001982006269447
6.946969892719312 5.6622043602454895 2.238266639524949
6.357461670010795 6.52411075871727 5.490605413502661
2.032971654410041 8.93002315134656 2.6387960090527507
5.101332833960468 8.794809437697031 3.451657547176009
3.904167092983682 3.7562555237722064 7.270639653207811
4.656020819018281 2.126994036097628 8.155542591029779
5.8185664652159526 2.889306695858003 8.158656741477207
2.3087929240916276 8.57079282903503 3.2434328504513528
0.8767560039381086 3.177611268439722 8.71798005364675
3.9359028383426775 2.8245820013181793 9.170418688996813
5.685631011547893 7.709646545572534 2.7538495555950675
2.718003436134912 3.172074793027262 8.966103610084591
6.161722147547174 5.491886068478095 5.843791348343624
1.8017526353205282 6.142375352787748 8.587177129198345
8.506433220254333 5.155064604577593 2.6262885667286793
4.568934036242341 4.54604597874528 7.862054709638034
4.067514697831094 3.6778118875933865 7.587831022323476
3.302096731818034 3.20228044163403 9.797496302701123
6.553728835119133 6.738729924980433 2.5585430977307593
5.391776408893295 7.951610079405733 2.680269180380658
2.8720254053507857 2.2280987455380092 9.781945764005043
2.86476203844836 7.855428575860355 4.516301378704486
4.2585493426661465 6.831250293089186 6.990762844711265
3.4524549927668513 8.025774325821196 6.622148082896777
7.529703407074838 5.725549053406584 2.294634536659573
3.943249800881839 3.067965350310009 9.634171338903792
4.31359947078596 5.3438907282123775 5.923053213817051
7.046963603997879 4.130163093360786 4.601532877873632
7.3081810860945 5.970925884888087 5.406242674159668
0.7520335595554963 3.4125543449243954 9.260248288543877
7.1473582194707905 7.211960281463505 2.2699071502214743
4.4157132863271915 2.2917752262245323 8.500479499564326
6.894249190247525 6.149498192937698 4.966002537727183
1.3616695260803267 5.751478573834452 7.815175449556334
2.495830844231213 3.7651603442778407 8.531236366304043
3.219104412764448 3.095808951583341 9.018377096376733
1.9438564170063912 8.260046452718138 6.233632550808847
5.487800420865835 5.7325119339437345 4.274793650858302
2.7473742076977583 6.3272661689283805 5.860010877383377
2.033595788020688 9.225925762578342 3.311130425846435
3.601392412914119 3.9090167793719894 9.540971898078707
1.7265613330392326 5.6684705288380295 7.208334000021556
2.4667587567527165 2.7218613404899767 9.832759610564379
3.637662645467446 8.232130465337045 4.252447152157322
2.571498597559933 3.385809896609055 9.918197196294022
4.947604559298983 4.345205037968172 6.8241250539084195
3.3217702374329288 2.8680194515959334 8.768216565143568
8.119740622173142 3.802936173190432 2.7136606157449594
1.8409829600424463 5.43740196676253 7.042976057055379
4.720590127478355 3.433905645533317 8.615639020845668
3.7995634088433947 5.8841026604784 5.885556626615243
2.2842924677518535 8.341965691549225 3.231051921919781
2.6651558565430293 9.264074103305711 4.820462496703729
3.2923068780618676 6.5172040651324155 7.3535660206385485
4.004576452786744 6.792826670057926 5.543806929414211
6.175864557170185 2.5965023441808657 6.744775545671225
7.31067675666128 5.24598897176027 5.699147191810475
6.392807857187567 7.70895467520548 2.4067908772711464
6.844530315544915 5.7538945862403 6.343897708662553
2.8267300642858912 2.5603777388327917 9.938130411431455
4.778080234397227 8.252759311188269 4.34489657669797
3.072021383934058 9.878846316121674 3.055877334271454
3.135421042298289 4.221786313386618 8.94862501831275
5.664536665110347 7.8090920607455425 3.9648273986287164
4.155598113426134 4.568056185810331 9.075516312228965
1.819380890091246 8.022160915962564 3.7482453510391203
6.110320782852402 6.594575316838953 3.4786219643436174
7.130443005351537 4.674831498126415 4.38812242312164
3.7575980417120833 3.4180846865682217 8.684521226509604
6.099828276350268 6.882778885592281 3.3527295209557115
5.512173173335822 4.847827805103767 5.372773805000009
3.583019819526507 3.8250044471896416 8.845941598089944
3.3683792771611114 4.99560900292947 8.176127297393096
6.08813921493709 2.3940694137812977 7.734396301783393
4.589604767144064 3.423603070465631 9.149344661472206
9.245225362944367 3.41033516319979 2.74517222860145
3.576150762216531 8.695136078294484 4.174275919082389
3.1807416137986135 1.8424591071937289 8.561879909738245
4.8384244355387 6.085852931617832 5.821852824353179
7.613506661602934 4.258153651343625 5.518827168595255
8.404450431642505 3.99400343217998 4.393851496451226
4.759541988897207 3.148810532335834 8.987149527380138
2.436449789699827 8.92176780716175 5.949028497383644
5.598222681640127 2.34095984930804 8.147913008511985
5.422492061967454 6.512784334781832 5.645041061247263
7.7006464387778735 7.17852114164499 2.843595576464915
7.464099605470867 2.722729062028345 4.846745884568108
4.5366736035073565 4.779364418470158 8.073181111565821
3.740091469789672 2.6932355373755525 9.062101264133988
1.3797716498232055 6.8296042756882755 7.795100101441793
2.692720183914012 4.1114738146812755 9.27516903017193
3.811765277660435 4.999606130656029 6.993024349662052
2.2215894390711157 5.475648965902815 8.994967969710025
1.3018253076997095 4.484816604269453 8.438678167354002
3.0984462188675943 3.278382948237102 9.795751839259207
3.3501891048554375 9.421572488106152 3.9180293184881507
7.323121447994585 7.138063208164039 3.714244211723384
9.183253699264881 4.119957426033578 3.379803861042884
2.6037562210309915 4.219683134547489 8.256839052161835
7.700238791911747 4.2094543304635135 4.624526803804403
2.3773682091004296 7.118268636194863 6.065626051762409
6.7583152249270375 4.355830129020506 7.108568110774211
2.9796568958484433 3.0250947302698106 9.22925564731101
2.3166812490232824 3.6679342278228884 7.933156377845546
3.2481252506382927 8.098160995313478 6.252868808098535
3.625028219354479 6.621990553500283 5.334424387436412
2.896465404783013 8.655537257418073 5.924838796819581
1.2246051927778003 4.668099689175125 7.879339089604328
8.347397669419435 3.899496969474988 3.0890222502431306
6.698147007129034 7.472957591089648 2.7115509460350475
8.94224268944939 3.8939733286363234 1.7422542205750287
5.790968675875916 7.304271326834981 2.9561328449819593
1.8616303734131656 7.54663305835436 5.339101077447737
3.227671009885179 8.013444411506452 4.762778100645779
4.086279666841922 7.334879461600474 5.344456561609001
2.3502312088303694 8.041227149222756 5.202365061418965
5.124108513248428 2.6856064082720845 7.410272579724236
3.7660867182079523 4.498863521239473 7.50888412476596
1.5231085368909538 5.646598855380372 7.87854380258122
2.0994578329086218 10.082644904880958 3.127957877652153
4.0106232479491934 2.6487565864408356 8.6745436394082
